State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
KOGI,BASSA,AYEDE/AKAKANA,22-04-03-017,FADAMA III HALL AYEDE- SHEME,164.0,255.0,True,-1.0,False,False,False,False,UNKNOWN,83.0,23.0,56.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3574/ward/22892/pu/154596/154596-1677723722.pdf,,
KOGI,BASSA,IKENDE,22-04-05-013,"KPOKUDU PRIMARY HEALTH CENTRE, KPOKUDU",209.0,284.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649886/result_141383_1677525045_thumb.jpg,,
KOGI,BASSA,MOZUM,22-04-09-008,MOZUM WATER SIDE PRIMARY SCHOOL,56.0,76.0,True,-1.0,False,False,False,False,UNKNOWN,35.0,0.0,19.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649892/result_141432_1677538548_thumb.jpg,,
KOGI,BASSA,OZONGULO/KPANCHE,22-04-04-007,"COMMUNITY HALL, KPANCHE",202.0,339.0,True,-1.0,False,False,False,False,UNKNOWN,17.0,43.0,125.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649893/result_141370_1677486761_thumb.jpg,,
KOGI,BASSA,OZUGBE,22-04-10-005,OGBOZANYI LGEA SCH. OZUGBE,63.0,434.0,True,-1.0,False,False,False,False,UNKNOWN,50.0,6.0,2.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649894/result_141437_1677487734_thumb.jpg,,
KOGI,BASSA,OZUGBE,22-04-10-006,"PRIMARY HEALTH CENTRE, BIROKO",49.0,104.0,True,-1.0,False,False,False,False,UNKNOWN,41.0,0.0,8.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649895/result_141438_1677487812_thumb.jpg,,
KOGI,DEKINA,ABOCHO,22-05-06-030,OPEN SPACE ANGWA AREA,0.0,527.0,True,-1.0,True,False,False,False,UNKNOWN,128.0,1.0,2.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154653/154653-1677513707.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-031,OPEN SPACE AGBOKULA AREA,0.0,512.0,True,-1.0,True,False,False,False,UNKNOWN,82.0,1.0,18.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154654/154654-1677517861.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-032,OPEN SPACE AGWUDOKO EMEWE ROAD,0.0,252.0,True,-1.0,False,True,False,False,UNKNOWN,135.0,2.0,18.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154655/154655-1677528641.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-033,OPEN SPACE UGBO KOLUBO AREA,54.0,86.0,True,-1.0,True,True,False,False,UNKNOWN,26.0,2.0,24.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154656/154656-1677500360.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-034,OPEN SPACE CORO,0.0,479.0,True,-1.0,False,True,False,False,UNKNOWN,66.0,2.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154657/154657-1677513437.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-035,B.C.S.S. ABOCHO,0.0,737.0,True,-1.0,True,False,False,False,UNKNOWN,3.0,59.0,11.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154658/154658-1677515018.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-037,LGEA PRIMARY SCHOOL AJUGBO,0.0,51.0,True,-1.0,False,False,False,False,UNKNOWN,15.0,0.0,13.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154660/154660-1677507952.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-038,L.G.E.A SCHOOL AJONUGBELEGU,0.0,50.0,True,-1.0,True,True,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154661/154661-1677545885.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-039,L.G.E.A SCHOOL ARABA ATE ABOCHO,0.0,131.0,True,-1.0,False,False,False,False,UNKNOWN,57.0,0.0,40.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154662/154662-1677514500.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-040,HEALTH CARE CENTRE AJEKELAGA,0.0,89.0,True,-1.0,True,False,False,False,UNKNOWN,21.0,7.0,21.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154663/154663-1677517219.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-041,PRIMARY HEALTH CARE CENTRE AJICHEMU,0.0,697.0,True,-1.0,False,False,False,False,UNKNOWN,109.0,8.0,92.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154664/154664-1677518122.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-042,"AJEBILOMA, OPEN SPACE",0.0,120.0,True,-1.0,True,False,False,False,UNKNOWN,51.0,2.0,31.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154665/154665-1677546782.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-043,OPEN SPACE AJIOLO OKAKWU,0.0,71.0,True,-1.0,False,False,False,False,UNKNOWN,31.0,0.0,17.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154666/154666-1677515374.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-044,OPEN SPACE AJIOLO ABOKO OCHE,0.0,61.0,True,-1.0,True,True,False,False,UNKNOWN,23.0,1.0,11.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154667/154667-1677515639.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-045,PRIMARY HEALTH CARE CENTRE OJOGBA OKI,113.0,142.0,True,-1.0,True,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154668/154668-1677508688.pdf,,
KOGI,DEKINA,ABOCHO,22-05-06-046,L.G.E.A PRIMARY SCHOOK OKO ATE,0.0,156.0,True,-1.0,True,False,False,False,UNKNOWN,74.0,5.0,27.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22905/pu/154669/154669-1677518532.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-015,OPEN SPACE OFE SAMIA,68.0,102.0,True,-1.0,False,False,False,False,UNKNOWN,17.0,3.0,42.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22907/pu/154670/154670-1677489855.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-017,OPEN SPACE EFIKPO II,38.0,63.0,True,-1.0,False,False,False,False,UNKNOWN,18.0,1.0,13.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/017/017-1677410476.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-018,OPEN SPACE IJOJI EGUME II,123.0,437.0,True,-1.0,False,False,False,False,UNKNOWN,82.0,3.0,33.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/018/018-1677407833.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-019,OPEN SPACE AKWU IJOJI II,38.0,60.0,True,-1.0,True,False,False,False,UNKNOWN,28.0,0.0,10.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/019/019-1677407166.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-020,OPEN SPACE BESIDE ORAYE HOTEL,123.0,379.0,True,-1.0,False,True,False,False,UNKNOWN,46.0,4.0,60.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/020/020-1677410139.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-022,OPEN SPACE OGO-OGBA EGUME,128.0,337.0,True,-1.0,True,False,False,False,UNKNOWN,67.0,3.0,54.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/022/022-1677408380.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-024,OPEN SPACE ALOKEGBE,34.0,47.0,True,-1.0,False,False,False,False,UNKNOWN,28.0,1.0,3.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22907/pu/154679/154679-1677488882.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-025,OPEN SPACE ALOKEGBE III,120.0,391.0,True,-1.0,False,True,False,False,UNKNOWN,38.0,10.0,66.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/025/025-1677397981.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-027,OPEN SPACE OGENE ATE,124.0,424.0,True,-1.0,False,True,False,False,UNKNOWN,171.0,11.0,100.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/027/027-1677404913.pdf,,
KOGI,DEKINA,ADUMU EGUME,22-05-08-029,OPEN SPACE ATE ACHARU,118.0,182.0,True,-1.0,False,False,False,False,UNKNOWN,68.0,4.0,42.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/08/pu/029/029-1677409275.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-028,OPEN SPACE OLUBOJO,97.0,438.0,True,-1.0,True,False,False,False,UNKNOWN,77.0,7.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154690/154690-1677509774.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-029,OPEN SPACE AGALA ATTE II,51.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,49.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154691/154691-1677615650.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-030,OPEN SPACE ANOKU AREA I,90.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,62.0,9.0,10.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154692/154692-1677615748.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-031,OPEN SPACE OFE  - AYA,78.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,59.0,4.0,6.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154693/154693-1677569073.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-033,OPEN SPACE KADUNA EFEKPE,37.0,86.0,True,-1.0,False,True,False,False,UNKNOWN,37.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154695/154695-1677505133.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-034,OPEN SPACE IJI LEFT II,61.0,517.0,True,-1.0,False,False,False,False,UNKNOWN,59.0,1.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154696/154696-1677615858.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-035,OPEN SPACE IJI LEFT III,69.0,572.0,True,-1.0,False,False,False,False,UNKNOWN,62.0,5.0,2.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154697/154697-1677600787.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-036,OPEN SPACE ODETO ATE,43.0,750.0,True,-1.0,False,True,False,False,UNKNOWN,42.0,1.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154698/154698-1677505807.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-037,OPEN SPACE ODETO BESIDE CATHOLIC CHURCH,29.0,69.0,True,-1.0,True,False,False,False,UNKNOWN,21.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154699/154699-1677500810.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-038,IJI L.G.E.A PRIMARY SCHOOL IJI,108.0,744.0,True,-1.0,True,True,False,False,UNKNOWN,99.0,2.0,2.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154700/154700-1677571106.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-039,OPEN SPACE EFAGWUGWU IJI,60.0,166.0,True,-1.0,True,True,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154701/154701-1677503527.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-041,OPEN SPACE OFUGOLO ATE,70.0,105.0,True,-1.0,True,False,False,False,UNKNOWN,59.0,0.0,10.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154703/154703-1677514676.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-042,OPEN SPACE OFOBI,46.0,74.0,True,-1.0,False,False,False,False,UNKNOWN,42.0,0.0,2.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154704/154704-1677618569.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-043,OPEN SPACE OFEJIKPI III,58.0,586.0,True,-1.0,False,False,False,False,UNKNOWN,45.0,1.0,5.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154705/154705-1677602392.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-044,OPEN SPACE OFEJIKPI IV,51.0,593.0,True,-1.0,False,False,False,False,UNKNOWN,45.0,4.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154706/154706-1677620114.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-045,OPEN SPACE OFEJIKPI IYAMEDU,78.0,223.0,True,-1.0,True,True,False,False,UNKNOWN,55.0,5.0,14.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154707/154707-1677581052.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-046,OPEN SPACE OPPOSITE OFEJIKPI POLICE STATION,31.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,26.0,1.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154708/154708-1677516663.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-047,OPEN SPACE OFE - ULOKO II,53.0,106.0,True,-1.0,True,True,False,False,UNKNOWN,39.0,0.0,9.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154709/154709-1677502923.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-049,OPEN SPACE ABUJA AREA I GRA,59.0,210.0,True,-1.0,False,False,False,False,UNKNOWN,49.0,1.0,6.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154711/154711-1677601449.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-050,OFEN SPAE ABUJA AREA II GRA,26.0,750.0,True,-1.0,False,True,False,False,UNKNOWN,26.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154712/154712-1677509664.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-051,OPEN SPACE ABUJA AREA PHASE III,53.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,49.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154713/154713-1677567025.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-052,OPEN SPACE ATANEGOMA I,20.0,411.0,True,-1.0,True,True,False,False,UNKNOWN,18.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154714/154714-1677509417.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-054,CMML JP PRIMARY SCHOOL OMEDO,41.0,545.0,True,-1.0,False,False,False,False,UNKNOWN,31.0,3.0,6.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154716/154716-1677619963.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-055,OPEN SPACE II BESIDE IGALA UNITY HOUSE,70.0,631.0,True,-1.0,False,True,False,False,UNKNOWN,42.0,0.0,6.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154717/154717-1677662557.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-056,OPEN SPACE III OMEDO,22.0,75.0,True,-1.0,False,False,False,False,UNKNOWN,18.0,0.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154718/154718-1677620572.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-059,OPEN SPACE OFANILI II,45.0,87.0,True,-1.0,False,False,False,False,UNKNOWN,40.0,0.0,5.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154721/154721-1677504460.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-060,OPEN SPACE OPPOSITE COMMUNITY HALL III,93.0,545.0,True,-1.0,False,False,False,False,UNKNOWN,30.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154722/154722-1677619656.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-062,OPEN SPACE AGWUDOKO BORROWED PIT,0.0,418.0,True,-1.0,False,True,False,False,UNKNOWN,45.0,0.0,3.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154724/154724-1677509549.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-063,OPEN SPACE MARKET SQUARE,71.0,529.0,True,-1.0,False,True,False,False,UNKNOWN,47.0,0.0,2.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154725/154725-1677619553.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-064,OPEN SPACE SABONGARI AREA,88.0,528.0,True,-1.0,False,False,False,False,UNKNOWN,79.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154726/154726-1677619462.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-065,OPEN SPACE NEW MARKET JUNCTION,94.0,177.0,True,-1.0,False,False,False,False,UNKNOWN,94.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154727/154727-1677619360.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-066,OPEN SPACE SHARP CORNER,177.0,750.0,True,-1.0,True,False,False,False,UNKNOWN,177.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154728/154728-1677569656.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-069,OPEN SPACE AGALA ALUMEJI I,61.0,718.0,True,-1.0,False,False,False,False,UNKNOWN,59.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154731/154731-1677619259.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-070,OPEN SPACE AGALA ALUMEJI II,74.0,113.0,True,-1.0,False,False,False,False,UNKNOWN,65.0,5.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154732/154732-1677603799.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-073,LGEA PRIMARY SCHOOL ETI UKPOLO,127.0,684.0,True,-1.0,False,False,False,False,UNKNOWN,62.0,17.0,20.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154735/154735-1677619077.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-074,OPEN SPACE ERE-ANE,169.0,220.0,True,-1.0,False,False,False,False,UNKNOWN,114.0,1.0,43.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154736/154736-1677567925.pdf,,
KOGI,DEKINA,ANYIGBA,22-05-10-076,OPEN SPACE OGBADU,28.0,368.0,True,-1.0,False,False,False,False,UNKNOWN,12.0,0.0,15.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22909/pu/154738/154738-1677618671.pdf,,
KOGI,DEKINA,DEKINA TOWN,22-05-01-017,OPEN SPACE OGBONIYA,63.0,100.0,True,-1.0,False,False,False,False,UNKNOWN,35.0,1.0,13.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22900/pu/154609/154609-1677538087.pdf,,
KOGI,DEKINA,DEKINA TOWN,22-05-01-018,OPEN SPACE AGRIC QUARTER,0.0,750.0,True,-1.0,True,False,False,False,UNKNOWN,97.0,1.0,6.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22900/pu/154610/154610-1677541167.pdf,,
KOGI,DEKINA,DEKINA TOWN,22-05-01-019,OPEN SPACE SABONGARI OGANE,0.0,574.0,True,-1.0,False,False,False,False,UNKNOWN,50.0,0.0,66.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22900/pu/154611/154611-1677541771.pdf,,
KOGI,DEKINA,DEKINA TOWN,22-05-01-022,OPEN SPACE OKWUKWULEJE,152.0,532.0,True,-1.0,False,False,False,False,UNKNOWN,61.0,15.0,74.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22900/pu/154614/154614-1677539985.pdf,,
KOGI,DEKINA,DEKINA TOWN,22-05-01-023,FSP PRIMARY SCHOOL,30.0,62.0,True,-1.0,False,False,False,False,UNKNOWN,22.0,0.0,1.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22900/pu/154615/154615-1677540546.pdf,,
KOGI,DEKINA,IYALE,22-05-02-018,OPEN SPACE AJOGIJO ATA,134.0,190.0,True,-1.0,False,False,False,False,UNKNOWN,81.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22901/pu/154619/154619-1677692543.pdf,,
KOGI,DEKINA,IYALE,22-05-02-019,OPEN SPACE ODOETITO,139.0,186.0,True,-1.0,False,False,False,False,UNKNOWN,116.0,6.0,8.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649991/result_141483_1677540947_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-021,OPEN SPACE OWALA OFABO,227.0,750.0,True,-1.0,False,False,False,False,UNKNOWN,197.0,8.0,8.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22901/pu/154622/154622-1677671714.pdf,,
KOGI,DEKINA,IYALE,22-05-02-022,OPEN SPACE ERE-ANE,139.0,211.0,True,-1.0,False,False,False,False,UNKNOWN,121.0,2.0,4.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22901/pu/154623/154623-1677636851.pdf,,
KOGI,DEKINA,IYALE,22-05-02-024,LGEA PRIMARY SCHOOL ULAJA,52.0,107.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22901/pu/154625/154625-1677693403.pdf,,
KOGI,DEKINA,IYALE,22-05-02-025,LGEA PRIMARY SCHOOL ETUTU-EKPE,61.0,80.0,True,-1.0,False,False,False,False,UNKNOWN,45.0,0.0,9.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649997/result_141489_1677542974_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-026,OPEN SPACE AYE UGE II,45.0,68.0,True,-1.0,False,False,False,False,UNKNOWN,40.0,0.0,1.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649998/result_141490_1677541186_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-027,OPEN SPACE OLD MOTOR PARK IKPAKPALA,227.0,721.0,True,-1.0,False,False,False,False,UNKNOWN,66.0,38.0,116.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/649999/result_141491_1677542812_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-028,OPEN SPACE AJIGBEGWU,158.0,217.0,True,-1.0,False,True,False,False,UNKNOWN,88.0,6.0,61.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/650000/result_141492_1677571421_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-029,OPEN SPACE OFE-ULOKO EFIKPO,184.0,524.0,True,-1.0,False,True,False,False,UNKNOWN,175.0,0.0,4.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/650001/result_141493_1677571505_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-030,OPEN SPACE AGBEJI OCHELE ROAD,182.0,639.0,True,-1.0,False,True,False,False,UNKNOWN,96.0,2.0,71.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/650002/result_141494_1677571573_thumb.jpg,,
KOGI,DEKINA,IYALE,22-05-02-031,"OPEN SPACE OLOGBA, OJIWOR CENTER",61.0,104.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/02/pu/031/031-1677371889.pdf,,
KOGI,DEKINA,IYALE,22-05-02-032,OPEN SPACE OFE  ULE,58.0,98.0,True,-1.0,False,False,False,False,UNKNOWN,46.0,0.0,9.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3575/ward/22901/pu/154633/154633-1677693857.pdf,,
KOGI,DEKINA,IYALE,22-05-02-033,OPEN SPACE ETUTU-EKPE ATE,87.0,123.0,True,-1.0,False,True,False,False,UNKNOWN,0.0,565.0,1.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/650005/result_141497_1677611279_thumb.jpg,,
KOGI,DEKINA,ODU  I,22-05-04-010,LGEA PRIMARY SCHOOL OLUBOJO,183.0,599.0,True,-1.0,True,True,False,False,UNKNOWN,104.0,0.0,45.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/650006/result_141529_1677510923_thumb.jpg,,
KOGI,DEKINA,ODU  I,22-05-04-011,LGEA  UBE SCHOOL ODU - OFUGO,0.0,281.0,True,-1.0,False,True,False,False,UNKNOWN,200.0,0.0,0.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/650007/result_141530_1677511165_thumb.jpg,,
